,PLAYER_ID,RANK,PLAYER,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,EFF,AST_TOV,STL_TOV,YEAR,team_full_name,abbreviation,birthDate,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_TRB,career_WS,career_eFG%,draft_year,height,name,position,weight,salary,season_end,season_start
6722,77456,275,Pace Mannion,23,284,31,94,0.33,3,9,0.333,18,31,0.581,10,29,39,45,18,4,23,32,83,90,1.96,0.78,1986-87,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6723,76670,288,Chris Engler,30,195,23,51,0.451,0,0,0.0,12,16,0.75,23,34,57,8,5,11,12,33,58,95,0.67,0.42,1986-87,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6724,76539,289,Darryl Dawkins,6,106,20,32,0.625,0,0,0.0,17,24,0.708,9,10,19,2,2,3,15,25,57,49,0.13,0.13,1986-87,New Jersey Nets,NJN,"January 11, 1957",1.3,57.2,13.3,68.5,726.0,15.8,12.0,6.1,46.4,57.2,1975,6-11,Darryl Dawkins,Center,251lb,858000.0,1987.0,1986.0
6725,76170,296,Otis Birdsong,7,127,19,42,0.452,0,1,0.0,6,9,0.667,3,4,7,17,3,0,9,16,44,36,1.89,0.33,1986-87,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6726,433,39,Buck Williams,70,2637,466,832,0.56,1,1,1.0,346,518,0.668,298,536,834,109,68,44,189,266,1279,1607,0.58,0.36,1987-88,New Jersey Nets,NJN,"March 8, 1960",1.3,54.9,16.7,66.4,1307.0,15.3,12.8,10.0,120.1,54.9,1981,6-8,Buck Williams,Power Forward,215lb,1315000.0,1988.0,1987.0
6727,77030,50,Roy Hinson,77,2592,453,930,0.487,0,2,0.0,272,351,0.775,159,358,517,99,69,140,169,275,1178,1278,0.59,0.41,1987-88,New Jersey Nets,NJN,"May 2, 1961",1.0,49.9,0.0,74.1,507.0,14.7,14.2,6.8,30.2,49.9,1983,6-9,Roy Hinson,Small Forward and Power Forward,210lb,420000.0,1988.0,1987.0
6728,76082,79,John Bagley,82,2774,393,896,0.439,47,161,0.292,148,180,0.822,61,196,257,479,110,10,201,162,981,1101,2.38,0.55,1987-88,New Jersey Nets,NJN,"April 23, 1960",6.0,43.7,24.1,77.9,665.0,13.0,8.7,2.6,16.6,44.8,1982,6-0,John Bagley,Point Guard,185lb,475000.0,1988.0,1987.0
6729,77516,94,Tim McCormick,70,2114,348,648,0.537,0,2,0.0,145,215,0.674,146,321,467,118,32,23,111,234,841,1000,1.06,0.29,1987-88,New Jersey Nets,NJN,"March 10, 1962",1.0,53.5,6.3,70.3,483.0,12.8,8.3,4.9,21.5,53.5,1984,6-11,Tim McCormick,Center,240lb,675000.0,1988.0,1987.0
6730,76170,121,Otis Birdsong,67,1882,337,736,0.458,9,25,0.36,47,92,0.511,73,94,167,222,54,11,129,143,730,611,1.72,0.42,1987-88,New Jersey Nets,NJN,"December 9, 1955",3.2,50.6,27.4,65.5,696.0,16.5,18.0,3.0,48.2,50.9,1977,6-3,Otis Birdsong,Shooting Guard,190lb,500000.0,1988.0,1987.0
6731,78465,134,Dwayne Washington,68,1379,245,547,0.448,11,49,0.224,132,189,0.698,54,64,118,206,91,4,141,163,633,552,1.46,0.65,1987-88,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6732,77054,149,Dennis Hopson,61,1365,222,549,0.404,12,45,0.267,131,177,0.74,63,80,143,118,57,25,119,145,587,438,0.99,0.48,1987-88,New Jersey Nets,NJN,"April 22, 1965",1.6,43.1,27.1,76.5,334.0,13.3,10.9,2.8,7.1,44.0,1987,6-5,Dennis Hopson,Small Forward and Shooting Guard,200lb,400850.0,1988.0,1987.0
6733,76231,181,Dudley Bradley,65,1437,156,365,0.427,37,102,0.363,74,97,0.763,25,102,127,151,114,43,88,172,423,538,1.72,1.3,1987-88,New Jersey Nets,NJN,"March 19, 1957",1.9,44.0,29.3,73.0,600.0,12.0,5.2,1.8,16.5,45.8,1979,6-6,Dudley Bradley,Shooting Guard,195lb,75000.0,1988.0,1987.0
6734,76426,183,Dallas Comegys,75,1122,156,363,0.43,0,1,0.0,106,150,0.707,54,164,218,65,36,70,116,175,418,440,0.56,0.31,1987-88,New Jersey Nets,NJN,"August 17, 1964",0.7,45.7,0.0,68.2,142.0,10.7,6.0,3.2,1.1,45.7,1987,6-9,Dallas Comegys,Power Forward,205lb,115000.0,1988.0,1987.0
6735,78615,209,Orlando Woolridge,19,622,110,247,0.445,0,2,0.0,92,130,0.708,31,60,91,71,13,20,48,73,312,284,1.48,0.27,1987-88,New Jersey Nets,NJN,"December 16, 1959",1.9,51.3,9.1,73.7,851.0,16.6,16.0,4.3,53.0,51.4,1981,6-9,Orlando Woolridge,Small Forward,215lb,1200000.0,1988.0,1987.0
6736,76237,256,Adrian Branch,20,308,56,134,0.418,1,5,0.2,20,23,0.87,20,28,48,16,16,11,29,41,133,114,0.55,0.55,1987-88,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6737,77541,261,Kevin McKenna,31,393,43,109,0.394,16,50,0.32,24,25,0.96,4,27,31,40,15,2,19,55,126,128,2.11,0.79,1987-88,New Jersey Nets,NJN,"January 8, 1959",1.4,41.4,36.7,81.9,243.0,10.5,5.4,1.3,4.0,45.6,1981,6-5,Kevin McKenna,Shooting Guard,195lb,150000.0,1988.0,1987.0
6738,76670,271,Chris Engler,54,399,36,88,0.409,0,0,0.0,31,35,0.886,32,66,98,15,9,6,29,73,103,146,0.52,0.31,1987-88,New Jersey Nets,NJN,"March 1, 1959",0.2,41.1,-,67.7,195.0,7.2,1.8,2.0,0.6,41.1,1982,6-11,Chris Engler,Center,245lb,125000.0,1988.0,1987.0
6739,78464,288,Duane Washington,15,156,18,42,0.429,2,4,0.5,16,20,0.8,5,17,22,34,12,0,9,23,54,85,3.78,1.33,1987-88,New Jersey Nets,NJN,"August 31, 1964",2.1,38.3,50.0,80.0,19.0,13.4,2.8,1.3,0.4,40.4,1987,6-4,Duane Washington,Shooting Guard,195lb,75000.0,1988.0,1987.0
6740,78445,297,Jamie Waller,9,91,16,40,0.4,0,2,0.0,10,18,0.556,9,4,13,3,4,1,11,13,42,20,0.27,0.36,1987-88,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6741,77754,311,Mike O'Koren,4,52,9,16,0.563,0,1,0.0,0,4,0.0,1,3,4,2,3,2,0,2,18,18,0.0,0.0,1987-88,New Jersey Nets,NJN,"February 7, 1958",2.1,49.0,27.1,65.1,407.0,12.1,8.2,3.4,14.6,49.5,1980,6-7,Mike O'Koren,Small Forward,207lb,100000.0,1988.0,1987.0
6742,77633,322,Johnny Moore,5,61,4,10,0.4,0,1,0.0,0,0,0.0,2,4,6,12,3,0,7,1,8,16,1.71,0.43,1987-88,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6743,77030,51,Roy Hinson,82,2542,495,1027,0.482,0,2,0.0,318,420,0.757,152,370,522,71,34,121,165,298,1308,1257,0.43,0.21,1988-89,New Jersey Nets,NJN,"May 2, 1961",1.0,49.9,0.0,74.1,507.0,14.7,14.2,6.8,30.2,49.9,1983,6-9,Roy Hinson,Small Forward and Power Forward,210lb,695000.0,1989.0,1988.0
6744,356,81,Chris Morris,76,2096,414,905,0.457,64,175,0.366,182,254,0.717,188,209,397,119,102,60,190,250,1074,999,0.63,0.54,1988-89,New Jersey Nets,NJN,"January 20, 1966",1.6,44.1,30.6,73.9,747.0,15.1,11.0,4.7,37.4,47.5,1988,6-8,Chris Morris,Small Forward and Shooting Guard,210lb,625000.0,1989.0,1988.0
6745,77530,88,Mike McGee,80,2027,434,917,0.473,93,255,0.365,77,144,0.535,73,116,189,116,80,12,124,184,1038,761,0.94,0.65,1988-89,New Jersey Nets,NJN,"July 29, 1959",1.2,48.7,35.4,59.7,520.0,14.0,9.6,2.1,15.1,52.3,1981,6-5,Mike McGee,Small Forward and Shooting Guard,190lb,375000.0,1989.0,1988.0
6746,433,97,Buck Williams,74,2446,373,702,0.531,0,3,0.0,213,320,0.666,249,447,696,78,61,36,142,223,959,1252,0.55,0.43,1988-89,New Jersey Nets,NJN,"March 8, 1960",1.3,54.9,16.7,66.4,1307.0,15.3,12.8,10.0,120.1,54.9,1981,6-8,Buck Williams,Power Forward,215lb,1365000.0,1989.0,1988.0
6747,76353,104,Joe Barry Carroll,64,1996,363,810,0.448,0,0,0.0,176,220,0.8,118,355,473,105,71,81,143,193,902,998,0.73,0.5,1988-89,New Jersey Nets,NJN,"July 24, 1958",1.8,47.4,0.0,74.7,705.0,16.4,17.7,7.7,35.6,47.4,1980,7-0,Joe Barry Carroll,Center,225lb,1400000.0,1989.0,1988.0
6748,76431,112,Lester Conner,82,2532,309,676,0.457,13,37,0.351,212,269,0.788,100,255,355,604,181,5,181,132,843,1383,3.34,1.0,1988-89,New Jersey Nets,NJN,"September 17, 1959",3.9,45.3,20.2,75.3,687.0,14.1,6.3,2.7,28.6,45.6,1982,6-4,Lester Conner,Shooting Guard and Point Guard,180lb,225000.0,1989.0,1988.0
6749,77054,120,Dennis Hopson,62,1551,299,714,0.419,4,27,0.148,186,219,0.849,91,111,202,103,70,30,102,150,788,643,1.01,0.69,1988-89,New Jersey Nets,NJN,"April 22, 1965",1.6,43.1,27.1,76.5,334.0,13.3,10.9,2.8,7.1,44.0,1987,6-5,Dennis Hopson,Small Forward and Shooting Guard,200lb,717500.0,1989.0,1988.0
6750,76082,170,John Bagley,68,1642,200,481,0.416,11,54,0.204,89,123,0.724,36,108,144,391,72,5,159,117,500,638,2.46,0.45,1988-89,New Jersey Nets,NJN,"April 23, 1960",6.0,43.7,24.1,77.9,665.0,13.0,8.7,2.6,16.6,44.8,1982,6-0,John Bagley,Point Guard,185lb,500000.0,1989.0,1988.0
6751,77361,232,Keith Lee,57,840,109,258,0.422,0,2,0.0,53,71,0.746,73,186,259,42,20,33,53,138,271,405,0.79,0.38,1988-89,New Jersey Nets,NJN,"December 28, 1962",1.0,45.1,16.7,74.6,182.0,12.2,6.1,4.7,3.7,45.2,1985,6-10,Keith Lee,Power Forward,215lb,400000.0,1989.0,1988.0
6752,1593,249,Charles Shackleford,60,484,83,168,0.494,0,1,0.0,21,42,0.5,50,103,153,21,15,18,27,71,187,261,0.78,0.56,1988-89,New Jersey Nets,NJN,"April 22, 1966",0.6,48.3,0.0,65.4,303.0,13.1,5.4,4.8,7.3,48.3,1988,6-10,Charles Shackleford,Power Forward and Center,225lb,150000.0,1989.0,1988.0
6753,77180,278,Bill Jones,37,307,50,102,0.49,0,1,0.0,29,43,0.674,20,27,47,20,17,6,18,38,129,135,1.11,0.94,1988-89,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6754,76770,307,Corey Gaines,32,337,27,64,0.422,1,5,0.2,12,16,0.75,3,16,19,67,15,1,20,27,67,108,3.35,0.75,1988-89,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6755,76370,339,Ron Cavenall,5,16,2,3,0.667,0,0,0.0,2,5,0.4,0,2,2,0,0,2,2,2,6,4,0.0,0.0,1988-89,New Jersey Nets,NJN,"April 30, 1959",0.3,33.7,-,54.5,58.0,4.2,1.4,2.9,-0.2,33.7,,7-1,Ron Cavenall,Center,230lb,100000.0,1989.0,1988.0
6756,77054,55,Dennis Hopson,79,2551,474,1093,0.434,32,101,0.317,271,342,0.792,113,166,279,151,100,51,168,183,1251,974,0.9,0.6,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6757,356,68,Chris Morris,80,2449,449,1065,0.422,61,193,0.316,228,316,0.722,194,228,422,143,130,79,185,219,1187,1072,0.77,0.7,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6758,78139,83,Purvis Short,82,2213,432,950,0.455,10,35,0.286,198,237,0.835,101,147,248,145,66,20,119,202,1072,875,1.22,0.56,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6759,76217,96,Sam Bowie,68,2207,347,834,0.416,10,31,0.323,294,379,0.776,206,484,690,91,38,121,125,211,998,1241,0.73,0.3,1989-90,New Jersey Nets,NJN,"March 17, 1961",2.1,45.2,30.2,74.8,511.0,14.6,10.9,7.5,26.9,45.6,1984,7-1,Sam Bowie,Center,235lb,1200000.0,1990.0,1989.0
6760,76431,161,Lester Conner,82,2355,237,573,0.414,2,13,0.154,172,214,0.804,90,175,265,385,172,8,138,182,648,962,2.79,1.25,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6761,1593,173,Charles Shackleford,70,1557,247,535,0.462,0,1,0.0,79,115,0.687,180,299,479,56,40,35,116,183,573,743,0.48,0.35,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6762,302,192,Mookie Blaylock,50,1267,212,571,0.371,18,80,0.225,63,81,0.778,42,98,140,210,82,14,111,110,505,463,1.89,0.74,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6763,77030,212,Roy Hinson,25,793,145,286,0.507,0,0,0.0,86,99,0.869,61,111,172,22,14,27,52,87,376,405,0.42,0.27,1989-90,New Jersey Nets,NJN,"May 2, 1961",1.0,49.9,0.0,74.1,507.0,14.7,14.2,6.8,30.2,49.9,1983,6-9,Roy Hinson,Small Forward and Power Forward,210lb,1000000.0,1990.0,1989.0
6764,917,219,Jack Haley,67,1084,138,347,0.398,0,1,0.0,85,125,0.68,115,185,300,26,18,12,72,170,361,396,0.36,0.25,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6765,201,223,Chris Dudley,64,1356,146,355,0.411,0,0,0.0,58,182,0.319,174,249,423,39,41,72,84,164,350,508,0.46,0.49,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6766,76803,250,Derrick Gervin,21,339,93,197,0.472,0,3,0.0,65,89,0.73,29,36,65,8,20,7,12,47,251,211,0.67,1.67,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6767,939,252,Pete Myers,52,751,89,225,0.396,0,7,0.0,66,100,0.66,33,63,96,135,35,11,76,109,244,275,1.78,0.46,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6768,1114,319,Jaren Jackson,28,160,25,69,0.362,0,3,0.0,17,21,0.81,16,8,24,13,13,1,18,16,67,52,0.72,0.72,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6769,78297,327,Jay Taylor,17,114,21,52,0.404,3,13,0.231,6,9,0.667,5,6,11,5,5,3,10,9,51,31,0.5,0.5,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6770,78611,330,Leon Wood,28,200,16,49,0.327,4,21,0.19,14,16,0.875,1,11,12,47,6,0,8,16,50,72,5.88,0.75,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6771,193,339,Anthony Mason,21,108,14,40,0.35,0,0,0.0,9,15,0.6,11,23,34,7,2,2,11,20,37,39,0.64,0.18,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6772,76288,339,Stanley Brundy,16,128,15,30,0.5,0,0,0.0,7,18,0.389,15,11,26,3,6,5,6,24,37,45,0.5,1.0,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6773,76342,378,Rick Carlisle,5,21,1,7,0.143,0,3,0.0,0,0,0.0,0,0,0,5,1,1,4,7,2,-1,1.25,0.25,1989-90,New Jersey Nets,NJN,,,,,,,,,,,,,,,,,,,
6774,78310,27,Reggie Theus,81,2955,583,1247,0.468,52,144,0.361,292,343,0.851,69,160,229,378,85,35,252,231,1510,1270,1.5,0.34,1990-91,New Jersey Nets,NJN,"October 13, 1957",6.3,47.1,25.2,82.6,1026.0,16.6,18.5,3.3,66.9,47.9,1978,6-7,Reggie Theus,Shooting Guard and Point Guard,190lb,765000.0,1991.0,1990.0
6775,934,43,Derrick Coleman,74,2602,514,1100,0.467,13,38,0.342,323,442,0.731,269,490,759,163,71,99,217,217,1364,1534,0.75,0.33,1990-91,New Jersey Nets,NJN,"June 21, 1967",2.5,44.7,29.5,76.9,781.0,18.0,16.5,9.3,64.3,46.2,1990,6-10,Derrick Coleman,Power Forward and Center,230lb,2100000.0,1991.0,1990.0
6776,356,83,Chris Morris,79,2553,409,962,0.425,45,179,0.251,179,244,0.734,210,311,521,220,138,96,167,248,1042,1232,1.32,0.83,1990-91,New Jersey Nets,NJN,"January 20, 1966",1.6,44.1,30.6,73.9,747.0,15.1,11.0,4.7,37.4,47.5,1988,6-8,Chris Morris,Small Forward and Shooting Guard,210lb,750000.0,1991.0,1990.0
6777,302,85,Mookie Blaylock,72,2585,432,1039,0.416,14,91,0.154,139,176,0.79,67,182,249,441,169,40,207,180,1017,1065,2.13,0.82,1990-91,New Jersey Nets,NJN,"March 20, 1967",6.7,40.9,33.6,73.6,889.0,16.8,13.5,4.1,71.8,46.5,1989,6-0,Mookie Blaylock,Point Guard,180lb,525000.0,1991.0,1990.0
6778,76217,130,Sam Bowie,62,1916,314,723,0.434,4,22,0.182,169,231,0.732,176,304,480,147,43,90,141,175,801,949,1.04,0.31,1990-91,New Jersey Nets,NJN,"March 17, 1961",2.1,45.2,30.2,74.8,511.0,14.6,10.9,7.5,26.9,45.6,1984,7-1,Sam Bowie,Center,235lb,2000000.0,1991.0,1990.0
6779,77845,157,Drazen Petrovic,61,1015,243,493,0.493,23,65,0.354,114,137,0.832,51,59,110,86,43,1,81,132,623,509,1.06,0.53,1990-91,New Jersey Nets,NJN,"October 22, 1964",2.4,50.6,43.7,84.1,290.0,16.4,15.4,2.3,21.5,54.4,1986,6-5,Drazen Petrovic,Shooting Guard,195lb,1200000.0,1991.0,1990.0
6780,201,194,Chris Dudley,61,1560,170,417,0.408,0,0,0.0,94,176,0.534,229,282,511,37,39,153,80,217,434,765,0.46,0.49,1990-91,New Jersey Nets,NJN,"February 22, 1965",0.4,41.2,0.0,45.8,886.0,10.7,3.9,6.2,26.2,41.2,1987,6-11,Chris Dudley,Power Forward and Center,235lb,950000.0,1991.0,1990.0
6781,917,194,Jack Haley,78,1178,161,343,0.469,0,0,0.0,112,181,0.619,140,216,356,31,20,21,63,199,434,548,0.49,0.32,1990-91,New Jersey Nets,NJN,"January 27, 1964",0.2,42.5,0.0,65.5,341.0,9.7,3.5,2.7,2.9,42.5,1987,6-10,Jack Haley,Power Forward and Center,240lb,360000.0,1991.0,1990.0
6782,76803,202,Derrick Gervin,56,743,164,394,0.416,7,28,0.25,90,114,0.789,40,70,110,30,19,19,45,88,425,304,0.67,0.42,1990-91,New Jersey Nets,NJN,"March 28, 1963",0.5,43.5,22.6,76.4,77.0,16.3,8.8,2.3,2.1,44.1,1985,6-8,Derrick Gervin,Power Forward,200lb,155000.0,1991.0,1990.0
6783,371,232,Terry Mills,55,819,134,288,0.465,0,4,0.0,47,66,0.712,82,147,229,33,35,29,43,100,315,425,0.77,0.81,1990-91,New Jersey Nets,NJN,"December 21, 1967",1.3,45.7,38.4,78.1,678.0,14.7,10.6,5.4,33.3,50.0,1990,6-10,Terry Mills,Power Forward,230lb,600000.0,1991.0,1990.0
6784,146,272,Jud Buechler,74,859,94,226,0.416,1,4,0.25,43,66,0.652,61,80,141,51,33,15,26,79,232,291,1.96,1.27,1990-91,New Jersey Nets,NJN,"June 19, 1968",0.8,43.3,36.6,63.3,720.0,11.2,3.3,1.8,16.5,49.2,1990,6-6,Jud Buechler,Small Forward,220lb,225000.0,1991.0,1990.0
6785,76801,282,Tate George,56,594,80,193,0.415,0,2,0.0,32,40,0.8,19,28,47,104,25,5,42,58,192,210,2.48,0.6,1990-91,New Jersey Nets,NJN,"May 29, 1968",1.8,41.4,7.1,82.0,177.0,10.7,4.2,1.0,1.3,41.5,1990,6-5,Tate George,Shooting Guard and Point Guard,190lb,410000.0,1991.0,1990.0
6786,77362,323,Kurk Lee,48,265,19,71,0.268,3,15,0.2,25,28,0.893,7,23,30,34,11,2,20,39,66,68,1.7,0.55,1990-91,New Jersey Nets,NJN,"June 3, 1967",0.7,26.8,20.0,89.3,48.0,5.6,1.4,0.6,-0.1,28.9,,6-3,Kurk Lee,Point Guard,190lb,120000.0,1991.0,1990.0
6787,77030,345,Roy Hinson,9,91,20,39,0.513,0,0,0.0,1,3,0.333,6,13,19,4,0,3,6,14,41,40,0.67,0.0,1990-91,New Jersey Nets,NJN,"May 2, 1961",1.0,49.9,0.0,74.1,507.0,14.7,14.2,6.8,30.2,49.9,1983,6-9,Roy Hinson,Small Forward and Power Forward,210lb,1250000.0,1991.0,1990.0
6788,77845,13,Drazen Petrovic,82,3027,668,1315,0.508,123,277,0.444,232,287,0.808,97,161,258,252,105,11,215,248,1691,1400,1.17,0.49,1991-92,New Jersey Nets,NJN,"October 22, 1964",2.4,50.6,43.7,84.1,290.0,16.4,15.4,2.3,21.5,54.4,1986,6-5,Drazen Petrovic,Shooting Guard,195lb,1375000.0,1992.0,1991.0
6789,934,49,Derrick Coleman,65,2207,483,958,0.504,23,76,0.303,300,393,0.763,203,415,618,205,54,98,248,168,1289,1448,0.83,0.22,1991-92,New Jersey Nets,NJN,"June 21, 1967",2.5,44.7,29.5,76.9,781.0,18.0,16.5,9.3,64.3,46.2,1990,6-10,Derrick Coleman,Power Forward and Center,230lb,2300000.0,1992.0,1991.0
6790,76217,81,Sam Bowie,71,2179,421,947,0.445,8,25,0.32,212,280,0.757,203,375,578,186,41,120,150,212,1062,1243,1.24,0.27,1991-92,New Jersey Nets,NJN,"March 17, 1961",2.1,45.2,30.2,74.8,511.0,14.6,10.9,7.5,26.9,45.6,1984,7-1,Sam Bowie,Center,235lb,2000000.0,1992.0,1991.0
6791,302,91,Mookie Blaylock,72,2548,429,993,0.432,12,54,0.222,126,177,0.712,101,168,269,492,170,40,152,182,996,1200,3.24,1.12,1991-92,New Jersey Nets,NJN,"March 20, 1967",6.7,40.9,33.6,73.6,889.0,16.8,13.5,4.1,71.8,46.5,1989,6-0,Mookie Blaylock,Point Guard,180lb,575000.0,1992.0,1991.0
6792,356,108,Chris Morris,77,2394,346,726,0.477,22,110,0.2,165,231,0.714,199,295,494,197,129,81,171,211,879,1163,1.15,0.75,1991-92,New Jersey Nets,NJN,"January 20, 1966",1.6,44.1,30.6,73.9,747.0,15.1,11.0,4.7,37.4,47.5,1988,6-8,Chris Morris,Small Forward and Shooting Guard,210lb,650000.0,1992.0,1991.0
6793,371,141,Terry Mills,82,1714,310,670,0.463,8,23,0.348,114,152,0.75,187,266,453,84,48,41,82,200,742,888,1.02,0.59,1991-92,New Jersey Nets,NJN,"December 21, 1967",1.3,45.7,38.4,78.1,678.0,14.7,10.6,5.4,33.3,50.0,1990,6-10,Terry Mills,Power Forward,230lb,850000.0,1992.0,1991.0
6794,201,195,Chris Dudley,82,1902,190,472,0.403,0,0,0.0,80,171,0.468,343,396,739,58,38,179,79,275,460,1022,0.73,0.48,1991-92,New Jersey Nets,NJN,"February 22, 1965",0.4,41.2,0.0,45.8,886.0,10.7,3.9,6.2,26.2,41.2,1987,6-11,Chris Dudley,Power Forward and Center,235lb,1000000.0,1992.0,1991.0
6795,72,197,Kenny Anderson,64,1086,187,480,0.39,3,13,0.231,73,98,0.745,38,89,127,203,67,9,97,68,450,441,2.09,0.69,1991-92,New Jersey Nets,NJN,"October 9, 1970",6.1,42.1,34.6,79.0,858.0,16.4,12.6,3.1,62.5,44.9,1991,6-0,Kenny Anderson,Point Guard,168lb,1828000.0,1992.0,1991.0
6796,912,200,Rafael Addison,76,1175,187,432,0.433,14,49,0.286,56,76,0.737,65,100,165,68,28,28,46,109,444,422,1.48,0.61,1991-92,New Jersey Nets,NJN,"July 22, 1964",0.9,44.9,28.2,77.2,379.0,10.5,5.8,2.1,4.9,46.6,1986,6-7,Rafael Addison,Small Forward,215lb,311000.0,1992.0,1991.0
6797,76801,207,Tate George,70,1037,165,386,0.427,1,6,0.167,87,106,0.821,36,69,105,162,41,3,82,98,418,407,1.98,0.5,1991-92,New Jersey Nets,NJN,"May 29, 1968",1.8,41.4,7.1,82.0,177.0,10.7,4.2,1.0,1.3,41.5,1990,6-5,Tate George,Shooting Guard and Point Guard,190lb,481000.0,1992.0,1991.0
6798,77358,297,Doug Lee,46,307,50,116,0.431,10,37,0.27,10,19,0.526,17,18,35,22,11,1,12,39,120,102,1.83,0.92,1991-92,New Jersey Nets,NJN,"October 24, 1964",0.4,41.2,31.0,70.0,73.0,11.0,2.3,0.6,0.7,47.3,1987,6-5,Doug Lee,Shooting Guard,200lb,150000.0,1992.0,1991.0
6799,76703,323,Dave Feitl,34,175,33,77,0.429,0,0,0.0,16,19,0.842,21,40,61,6,2,3,19,22,82,88,0.32,0.11,1991-92,New Jersey Nets,NJN,"June 8, 1962",0.5,43.3,0.0,75.1,275.0,9.8,4.3,3.0,1.4,43.3,1986,6-11,Dave Feitl,Center,235lb,135000.0,1992.0,1991.0
6800,934,17,Derrick Coleman,76,2759,564,1226,0.46,23,99,0.232,421,521,0.808,247,605,852,276,92,126,243,210,1572,1913,1.14,0.38,1992-93,New Jersey Nets,NJN,"June 21, 1967",2.5,44.7,29.5,76.9,781.0,18.0,16.5,9.3,64.3,46.2,1990,6-10,Derrick Coleman,Power Forward and Center,230lb,2870000.0,1993.0,1992.0
6801,77845,20,Drazen Petrovic,70,2660,587,1134,0.518,75,167,0.449,315,362,0.87,42,148,190,247,94,13,204,237,1564,1310,1.21,0.46,1992-93,New Jersey Nets,NJN,"October 22, 1964",2.4,50.6,43.7,84.1,290.0,16.4,15.4,2.3,21.5,54.4,1986,6-5,Drazen Petrovic,Shooting Guard,195lb,1615000.0,1993.0,1992.0
6802,356,73,Chris Morris,77,2302,436,907,0.481,17,76,0.224,197,248,0.794,227,227,454,106,144,52,119,171,1086,1201,0.89,1.21,1992-93,New Jersey Nets,NJN,"January 20, 1966",1.6,44.1,30.6,73.9,747.0,15.1,11.0,4.7,37.4,47.5,1988,6-8,Chris Morris,Small Forward and Shooting Guard,210lb,1510000.0,1993.0,1992.0
6803,72,102,Kenny Anderson,55,2010,370,850,0.435,7,25,0.28,180,232,0.776,51,175,226,449,96,11,153,140,927,1024,2.94,0.63,1992-93,New Jersey Nets,NJN,"October 9, 1970",6.1,42.1,34.6,79.0,858.0,16.4,12.6,3.1,62.5,44.9,1991,6-0,Kenny Anderson,Point Guard,168lb,2376000.0,1993.0,1992.0
6804,76217,137,Sam Bowie,79,2092,287,638,0.45,2,6,0.333,141,181,0.779,158,398,556,127,32,128,120,226,717,1049,1.06,0.27,1992-93,New Jersey Nets,NJN,"March 17, 1961",2.1,45.2,30.2,74.8,511.0,14.6,10.9,7.5,26.9,45.6,1984,7-1,Sam Bowie,Center,235lb,2600000.0,1993.0,1992.0
6805,716,147,Rumeal Robinson,80,1585,270,638,0.423,20,56,0.357,112,195,0.574,49,110,159,323,96,12,140,169,672,671,2.31,0.69,1992-93,New Jersey Nets,NJN,"November 13, 1966",3.5,43.2,34.4,61.1,336.0,12.9,7.6,1.8,5.2,45.6,1990,6-2,Rumeal Robinson,Point Guard,195lb,1225000.0,1993.0,1992.0
6806,912,212,Rafael Addison,68,1164,182,411,0.443,7,34,0.206,57,70,0.814,45,87,132,53,23,11,64,125,428,341,0.83,0.36,1992-93,New Jersey Nets,NJN,"July 22, 1964",0.9,44.9,28.2,77.2,379.0,10.5,5.8,2.1,4.9,46.6,1986,6-7,Rafael Addison,Small Forward,215lb,522000.0,1993.0,1992.0
